word, definition
Recraccadùra| storcimento (es.: andendi in su monti cun su cuaddu nci seu arruttu e appu pigau una recraccadura a su pei; durante una passeggiata equestre, sono stato divelto dal mio cavallo e ho subito una distorsione al piede)
Rempruddidu | rimpicciolito. (es: mi so tremende dae su frittu!! appo fenta su piscittu rempruddidu! - trad: mi sto tremando dal freddo!! ho pure il pisello rimpicciolito. ) ( Grazie a Nazario settebello per la segnalazione)
Renigozzinu| letteralmente "scroto pieno di sabbia". Dicesi di un avaro. (es.: est unu renigozzinu! - trad.: è un tirchio, un avaraccio.) (ringraziamo nanni per la segnalazione)
Renudu | Polpo (es.: Con cùssos pìloso mi pàrese unu renudu! ; Con quella capigliatura assomigli ad un polpo!) (Ringraziamo Maruzzino)
(Su) Risu e sa mela e ranu| il sorriso del melograno. Una sorta di augurio di morire presto spaccato in due come la melagrana quando cade a terra.(Es.: "AHAHAHAHAHAHA". "Su risu e sa mela e ranu!"; "AHAHAHAHAHAHA". "Il sorriso del melograno!") (Segnalazione di Sos link de sa Costera)
Roba da tredizzi!!!| roba da tredici!!! Esclamazione usata a Sassari per indicare un oggetto di scarsa qualità o valore...Riferito agli acquisti...ti hanno dato una fregatura ...(Segnalazione di Piera)
Rodicozzinu| uomo dotato di un solo testicolo. Usato nella provincia di Nuoro (Es.: babbu tuo este rodicozzinu!; tuo padre ha un solo coglione!) (Segnalazione di Tatedda)
Roglio| 1.Situazione ingarbugliata/incompernsibile (es:"Non ciappu cumprendiu nudda era un roglio!"/"Non fa a passare in via Gari c'è un roglio!") 2.Conseguenza di raduni a principalmente a base alcoolica (es:"L'altro giorno a Monte Urpinu ci siamo imbriagati e ci abbiamo cravato un roglio!") 3.Dicesi di ragazza non proprio bellissima (es:"Ceh ma me l'hai vista la pivella di Giulio? E' un roglio!!!") 4.Band cagliaritana famosa per i suoi show abbastanza divertenti/coinvolgenti (es:"Oh fra ci vieni al dottor blus?" "E chi suona?" "E ci sono i Settima Profezia con i Roglio!" "Minca i Roglio...ma quelli che fanno the big ones (famoso hit)? Aiooooo de pressi!!!!!) (Grazie a Pierluigi)
Rognone| piatto tipico sardo da servire freddo con contorno di mallorèddus. Preparazione: prendere il primo gatto rognoso nelle vicinanze, 300 grammi di farina tipo vv (ce l'abbiamo solo noi), acqua di grifone (uccello impiegato all'acquedotto), 5 rape, 12 topi di naso, ingrediente jolly (a discrezione del cuoco), 2 chili di "H" maiuscole (le importiamo surgelate dal continente). Impastare la farina con l'acqua, spezzettare i topi di naso e l'ingrediente jolly, cuocere la farina; spremere le rape, aggiungere l'amalgama di caccole jolly e lasciar macerare il contenuto per 12 giorni. Buttare il liquido in terra e liberare il gatto. Recuperare il gatto e strofinare il pelo umido e malaticcio nei crostini che avrete prontamente preparato (avevate 12 gg di tempo per cuocerli, aiò!). Guarnire con le h e servire con contorno di mallorèddus appena tolti dal freezer. Da consumarsi preferibilmente ieri.
Rompende sos coglionese| rompendo le palle (Es.: vi chi como mar rottu sos coglionese veramente!!!; guarda che adesso mi stai rompendo le palle veramente!!!) (Segnalazione di lileddu)
Rotoballa| balla di fieno a sezione circolare, molto ingombrante (Es.: fradibì tu esti aicci grassu che paridi una rotoballa; tuo cugino è così grasso che sembra una di quelle imponenti balle di fieno che si vedono in campagna) (Segnalazione di MrNinni)
Rottotò| Hashish. Termine Slang tipico di Settimo. (es.: Passamì cùssu càzzu è rottotò cà mi du sèsi spompinèndi! ; Trad.: Dai, ti prego passami lo spinello, che lo stai fumando tutto tu!) (Ringraziamo Nicco per la segnalazione.)
RRodugò/'RRodagò/'RRosigò/RRomigò| (lett.) "danno lo fotta", ma diciamo che è mezzo intraducibile... La vedrei più come espressione di stupore davanti a un fatto senzazionale (Es.: rrodagò... pagu bona puru!; (lett.) "Danno la fotta" da quanto è bona... QUINDI --> accidenti quanto è bona...) (Segnalazione di Brikki)
Ruggiu| rosso (Ruggiu è anche un cognome Sardo) (Es.: puitte sel ruggiu in cara?; perchè sei rosso in faccia?) (Segnalazione di FrAnZ di Giave)
Ruzzu| rozzo, grezzo (Es.: mi chi ses ruzzu ma ruzzu mii; quando un tipo vede una bella tipa e le dice: "Te quaaaaaa", lei allora dice: "Mi che sei grezzo!") (Segnalazione di billux)
Ruzzu che su pè de s'ainu| rozzo come il piede dell'asino (Es.: cussu este ruzzu che su pè de s'ainu; quello è rozzo come il piede dell'asino) (Segnalazione di Tiu76)
Saccajeddu| agnellino; (Es.: b'at prus rispettu pro saccajeddu; c'è più rispetto per un agnellino) (Segnalazione di Cicchetto)
Sacch 'e ladammini| sacco di letame (Es.: Sesi unu cazze sacche ladammini... Commente nai sacche merda...; Sei un cazzo di sacco di letame... Come dire sacco di merda...) (Segnalazione di Pilessio)
Sacch'e merda| persona eccessivamente sovrappeso, lett. sacco di cacca (Es.: ma cudda è sorri tua? S'è fatta una bella sacch'e merda, ma itta n'di onais e pappai? Su zoo?; ma quella è tua sorella? Ha messo su qualche chilo, ma cosa gli date da mangiare? Animali intieri?) (Segnalazione di Scream is back)
Sacch'e poddi| Nutrimento per maiali. (es.: Ciao brùttu sacch'è pòddi, famm'ua pùlliga!!! Trad.: Ciao, brutto nutrimento per maiali, fammi una sega!!!) (Segnalazione di Punkinaro)
Sacchitoni| sacco di merda (Es.: sesi unu sacchittoni spostarì; sei un sacco di merda spostati) (Segnalazione di puddino)
Saccu a peru pa mincia a n' hai?| avresti un posto caldo per il mio pene?. Se si vuole approcciare una ragazza: "masciii, saccu a peru pa mincia a n' hai?; ehi tu? avresti un posto caldo per il mio pene? (Segnalazione di Alessiodiss)
Saccu e laina| sacco di letame (Es.: bisi cqa mi parisi unu sacco de laina? non vedi che mi sembri un sacco di letame?) (Segnalazione di tatiano)
Sa chi si coddidi burreccu | espressione di insofferenza e fastidio: perchè non vi fate coddare da un asino? (es: oh concar de cazzu ma atra cosa de fai non di teniasi, sa chi si coddi burreccu a culu... trad: o testa di Prepuzio, non hai altro d'importante da fare? fatti sodomizzare da un asino) Grazie a nebbia
Sagappellare| è l'inserimento del cranio nel culo di una persona indipendentemente dal sesso! (Es.: accabbamidda o ti sagappellu!; smettila o ti infilo la testa su per il culo!) (Segnalazione di Scream)
Salera| sconvoltura, ebbrezza (es: oh pizzinnoso bi tenzo betze salera !- trad: sono sconvolto ragazzi !) (Grazie a baingia)
Salluri e trigu e tappu de ottigu| salute e grano e un tappo di sughero (Es.: Mirkixeddu e Mariuccedda funti buffendi, Mirkixeddu: "Salluri e trigu!!". Mariuccedda: (purexia cummenti una minca brutta) "E tappu de ottigu!!" indicara unu tappu de ottigu ca intrara in su cullu de mirkixeddu; Mirkolino e Mariuccina stanno bevendo, Mirkolino: "Salute e grano!!". Mariuccina: (puzzolente come un pene odoroso e sporco) "E un tappo di sughero!!" Indica un tappo di sugero che va ad ostruire l'elastico anale di Mirkolino) (Segnalazione di Lampisnow)
Saltizza| salsiccia (Es.: affitta sa saltizza; affetta la salsiccia) (Segnalazione di FrAnZ di Giave)
Salude| Salute! Saluto augurale, usato però nell'accezione riservata a persone non amiche. (es: Salude! (...Cantu su coccoi i'sa braja) ; Trad: Ti auguro tanta salute! (...Tanta quanto quella che ne rimane ai lumaconi messi ad arrostire sulla graticola!) (Grazie a GiPpy)
Salvarì| salvati (inteso come "arrangiati...") (es: "m'anti nau chi sesi incasinau ti pozzu aggiudai?" - "no de tui no ollu nudda!" - "e inzà' salvarì, calloni tontu!" - trad: "ho saputo che sei nei guai posso aiutarti in qualche modo?" - "no da te non voglio nessun aiuto!" - "e allora arrangiati, irriconoscente!") (ringraziamo fisietto)
Sangunau| cognome (Es.: nara, ma Giuanni "minca torta", poitta si ddu nanta, po 'mparanigiu o po sangunau?; senti, ma Givanni "pene storto" si chiama così per soprannome o per cognome?) (Segnalazione di toniccu de lanusè)
(Su) Santu chi d'ha fattu!/chi d'ari criadu!| maledizione: letteralmente l Santo che ti ha creato, che ti ha fatto. Lo usano le persone cattoliche in sostituzione ad offese ben più pesanti (su cunn'e mama rua, ad esempio) ES: Buseddu! Ma tui asi segau sa macchina po' cuxiri de zia rosetta? Hiiii, su santu chi t'a fattu! - Trad: Giuseppe, sei stato tu a danneggiare la macchina da cucire di zia Rosetta? Il Santo che ti ha fatto! (Grazie a Ivaz  e lollone)
Santu Nazrisiu| San Narciso (Es.: c'esti sa festa de santu nazrisiu; c'è la festa di San Narciso) (Segnalazione di zec)
Sascenza| intelligentone (Es.: "Oh proffe ma su plasma de sa tv esti ugualli ai gustu chi teneusu aintru in su sanguini?". "Oh saaasceeenza ma ri cittisi!!!"; "Professoressa ma il plasma del televisore è uguale a quello del sangue?". "Oh intelligentone, stai zitto?") (Segnalazione di Dodama)
Sazzagoni| persona in grado di trangugiare anche tre cinghiali vivi di seguito avendo ancora spazio in abbondanza nello stomaco! (Es.: oh piccioccheddusu! Oi andausu a pappai a forasa! Però chi no benniri a nisciunusu s'idea de pottai puru a Manuel! Pitticcu su sazzagoni! Fari schifu de cantu cazzu pappara!; amici! Oggi ci rechiamo al ristorante per mangiare! Però che nessuno inviti a Manuel! E' proprio un gran divoratore! E' in grado di farci passare la voglia di uscire da quanto caspiterina trangugia!) (Segnalazione di Scream)
Sazzàu| sazio. (es: Oh Sazzau! Chi sighis a pappai aicci d'accabbas cummenti unu sacch'e merda - trad: Hey amico dall'aspetto sazio! Se continui di tal passo a nutrirti diventerai come un sacco di letame) (ringraziamo HEVOR)
Sazzàude poddini| sazio di crusca. (Es: Castia cussu tipu, teniri sa brenti chi parriri una pudda sazzara de poddini - trad: Guarda quel tipo, ha la pancia talmente grande che sembra una gallina che si è appena nutrita con della crusca) (ringraziamo seusardu)
Sbagassài| Squattrinare, Dilaquidare, Spendere e Spandere, insomma buttare al cesso i soldi! (es.: Simmo: - Mari! Du scisi in cantu mi seu sbagassau trecentu milla fràncusu chi m'anti regalau po su compleannu? Mari: - No Simmo, no du sciu! Simmo: In cattru dìasa! Mari: Bellu concheddu! E immoi sesi fore dinai! ; Trad.: Simone: - Mariano! Sai in quanto tempo ho dilapidato trecento mila lire che mi hanno regalato per il compleanno? Mariano: - No Simone, non mi balza minimamente in testa il pensiero! Simone: - In quattro giorni!Mariano: - Bravo personaggio dalla capacità di apprendimento precoce! E adesso sei senza un soldo in tasca!) (Ringraziamo Scream per la segnalazione)
Sballoni| drogato. Tipico personaggio a cui piace perdere il lume della ragione! (Es.: oh su cuggì! Tinci sesi fummau tottu! Asi accabbau tottu su fummu de piazzetta! Sesi propriu unu sballoni! Abbregungiarì!; mio caro amico! Hai aspirato tutto il possibile immaginabile! Hai persino finito completamente il fumo di piazzetta! Sei proprio un drogato! Vergognati!) (Segnalazione di Scream & Piccollo)
Sbarratidda | scosciala (es: ''mi cussa femina bona isbarratidda'' trad: ''guarda quella bella ragazza scosciala!") Grazie a su sbarradore.
Sbarrau| smandibolato. (es.: Cummenti cazzu pappasa? Sesi propriu sbarrau, tronu ti sperridi! - Trad: Come acciderbolaccio mangi? Sei proprio smandibolato, che un tuono ti apra in due!) (ringraziamo Geimsdin)
Sbelare| condurre autoveicoli a velocità sostenuta (Es.: si è sbruncato sbelando in vespino; è caduto sbattendo il muso mentre conduceva lo scooter a velocità sostenuta) (Segnalazione di MICIA)
Sbertidòri| Uomo combattente, di poca pazienza. Di solito, nelle "tribù" di gabìlli, lo sbertidòre é colui che risolve sempre le situazioni con poche parole... (Grazie a  Bizio Mocci.)
Sbiccare| trovare, scoprire (es.: S'anti sbiccau is giustinusu; ci hanno trovati i poliziotti)  Grazie a ^SkaZZo^
Sbicchisti| attento. si usa di solito quando un jollone si prende troppe libertà (Es.: no ri sbicchisti; stai attento) (Segnalazione di Cristiano)
Sbiddiau| pieno, sazio. ES: Anca du gò, oi mi seu fattu una sbiddiara de cotzasa! TRAD: Oh oggi ho fatto una scorpacciata di cozze!(Segnalazione di Ale22M)
Sbiellendi| impazzendo (Es.: masciarè ma cusa sei sbiellendi?; ragazzo ma non è che stai impazzendo?) (Segnalazione di Ichnuseddu)
Sbisoccai| accecare (Es.: ohia mi sei sbisocchendi no ci biu priusu; maledizione sto perdendo la vista non ci vedo più) (Segnalazione di k4rb0)
Sbobbeta| spinello (Es.: ohhhhhh passada però, non ti ke fezzas finire sa sbobbeta in manoso; passa la canna cazzo, si sta fumando da sola) (Segnalazione di Fulmine)
Sboffettada| Calcio. (es.: Ascù, la chi non d'accàbbasa de segài is callonisi, ti ongu una sboffettada in cullu! ; trad.: Ascolta, guarda che se non la smetti ti do un bel calcio in culo!) (Ringraziamo lillone per la segnalazione)
Sbollinau| stanco, esausto (Es.: o Francè, ses tottu sbollinau, ita as fattu ariser'e notti?; Francesco, sembri esausto, cos'hai combinato la notte scorsa?) (Segnalazione di Valerio)
Sbombiài| Sbalestrar peti. (es.: mmmmh fraghixèdd'è sbombiadùra... ; Trad.: ohibò, sento odor di peto...) (Grazie a Ivan)
Sborronai| paccare (Es.: ti d'ha fattu ari seu su pompinu cussa bagassa de marta ? :- no m'ari sborronau sa troia ...; te l'ha fatto ieri sera il pompino quella procca di marta? :-no mi ha paccato quella troia) (Segnalazione di giggiolo)
Sborrone| Sbruffone, spavaldo. Es: Mi parrisi unu sborroi!Olliasta fai su sborroi e inveciasa ti da sesi pigada in cu! Trad: Mi sembri uno sborone! Volevi fare lo sborone e invece te la sei pigliata IN CULO! (Grazie a pie182)
Sbraminàre | trattare miseramene nella compravendita di un joint, imbrogliare. (es: la custu cazzu de puscer cummenti mi hai sbraminau bruttu impestau burdu!!!!! trad: guarda questo cazzo di spacciatore come mi ha trattato di merda, brutto appestato bastardo! SENSO FIGURATO: ma ita esti... madre natura t'hari sbraminau... trad: ma cosa è successo? madre natura ti ha imbrogliato? (si dice quando uno è molto brutto) ) Grazie a ypr per la segnalazione e a ciuffu-sballau per aver ribadito ed esteso il concetto
Sbrazzare| fumare spinelli (Es.: ti ses sbrazzande su mundu; ti stai fumando il mondo) (Segnalazione di Nugoresu)
Sbrentulau de mari| scaraventato dal mare sul bagnasciuga. (es: sezziri beni, ca mi parisi sbrentulau de mari! - trad: Siediti in una posizione più consona, poichè sembra che il mare ti abbia scaraventato sulla sedia) (ringraziamo callu)
Sbroccài| Cacciare, Vomitare, Rivedere. (es.: Cèssu Dario, ma cantu cazzu asi buffàu? Asi sbroccàu puru su procèddu de Nadali de dus annusu a goa! ; Trad.: Perdindirindina Dario, ma quanto diavolo hai bevuto? Hai rivisto pure il maialetto di Natale di due anni fà!) (Ringraziamo Scream per la segnalazione)
Sbrodare, sbrodai| finire la benzina o la miscela (Es.: Ceeee, cun custu cazzu 'e scooter appu sbrodau in Viale Europa e immoi deppu torrai a domu a pei!!!; caspita, ho finito la benzina dello scooter in viale Europa e adesso sono costretto a rincasare a piedi!!!) (Segnalazione di Marcolino)
Sbroinai| Evacuare tutti gli escrementi (es: Non ci da faemmu prusu!!! A pustisi e sa pappara chi mi seu fattu seu deppiu curri in su gabinettu. C'appu cravau custa sbroinara ca appu intasau tottu su water!!! - trad: Non ce la facevo più! Dopo il pranzo luculliano sono dovuto correre in bagno. Ho avacuato tutti gli escrementi in maniera così violenta da intassare il water!!! ) (ringraziamo Gavvinu Rundeddu)
Sbruncai| sbattere la faccia da qualche parte in modo particolarmente forte. Si usa anche nel senso di  scramentai (Es.: s'atra dì femu passillendi in via Manno con cussa picciocchedda bona, appu postu mali su pei e c'appu pigau custa sbruncara...; l'altro giorno stavo passeggiando in via Manno con quella bella ragazza quando, messo il piede in fallo, sono caduto sbattendo la faccia in terra) (Segnalazione di  Gavvino Rundeddu)
Sbuddadaemelda| termine prevalentemente usato nella parte meridionale della Sardegna (Pula, Pulipulipu etc...) che significa "ti spruzzo di merda", o almeno così pensiamo. (es. : e a sbuddadeddaemelda chi ciappu lassau aintru a su cagadori e fraga puru cazzu; piccolina la passata di merda che ho lasciato dentro al cesso e fa pure puzza di cazzo) (grazie a Il Ghiro)
Sbullare| Vincere tutto. (es.: Bòlisi giogài a pinella? Là ga ti sbullu, mi seu fàttu toccài in culu de su prèri...!!! ; Trad.: Vuoi giocare a pinella? Attento potrei vincere tutto, ho una fortuna sfacciata...!!!) (Segnalazione di Billyebis)
